product_id,product_type,join_deny,text
198,D,1,정기예금 창구전용상품 영업점 1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1% 제한없음 예금가입금액 10만원이상
199,D,1,"e-보다 정기예금 인터넷뱅킹 전용상품 인터넷,스마트폰 1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1% 제한없음 예금가입금액 10만원이상"
200,D,1,회전정기예금 창구전용상품 영업점 1. 1개월이내 : 만기시점 동일상품 신규 약정금리 / 2. 1개월초과 : 연 0.1% 제한없음 예금가입금액 10만원이상
201,D,1,"e-보다회전정기예금 인터넷뱅킹 전용상품 인터넷,스마트폰 1. 1개월이내 : 만기시점 동일상품 신규 약정금리 / 2. 1개월초과 : 연 0.1% 제한없음 예금가입금액 10만원이상"
202,D,1,정기예금  영업점 1. 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리 / 2. 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율 제한없음 1인당 가입금액 : 10만원 이상
203,D,1,"e-모아 정기예금  인터넷,스마트폰 1. 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리 / 2. 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율 제한없음 1인당 가입금액 : 10만원 이상"
204,D,1,회전 정기예금  영업점 1. 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리 / 2. 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율 제한없음 1인당 가입금액 : 10만원 이상
205,D,1,"e-회전 정기예금  인터넷,스마트폰 1. 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리 / 2. 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율 제한없음 1인당 가입금액 : 10만원 이상"
206,D,1,"앱전용 회전 정기예금  스마트폰 - 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율 제한없음 1인당 가입금액 : 10만원 이상"
207,D,1,"앱전용 6개월 회전 정기예금  스마트폰 - 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율 제한없음 1인당 가입금액 : 10만원 이상"
208,D,1,"정기예금  영업점 1개월이내-약정이율과 현행이율중 낮은이율
1개월 초과-보통예금이율(0.2%) 제한없음 해당없음"
209,D,1,"애플정기예금  인터넷,스마트폰 1개월이내-약정이율과 현행이율중 낮은이율
1개월 초과-보통예금이율(0.2%) 제한없음 해당없음"
210,D,1,"정기예금  영업점 * 1개월 이내 : 약정이율과 현행이율 중에 낮은 금리

* 1개월 초과 : 보통예금 이율 제한없음 2019년 7월 1일 이후 신규분
*1개월미만 :계약일의 보통예금 이율
*1개월~3개월 미만 :약정이율의 50%
*3개월~6개월 미만 :약정이율의 55%
* 6개월~24개월 미만 :약정이율의 60%
* 24개월 이상 :약정이율의 70%"
211,D,1,"e-정기예금  인터넷,스마트폰 * 1개월 이내 : 약정이율과 현행이율 중에 낮은 금리

* 1개월 초과 : 보통예금 이율 제한없음 2019년 7월 1일 이후 신규분
*1개월미만 :계약일의 보통예금 이율
*1개월~3개월 미만 :약정이율의 50%
*3개월~6개월 미만 :약정이율의 55%
* 6개월~24개월 미만 :약정이율의 60%
* 24개월 이상 :약정이율의 70%"
212,D,1,"정기예금  영업점 - 1개월내 : 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리
- 1개월이후 : 보통예금이자율 제한없음 해당없음"
213,D,1,"e-정기예금  인터넷,스마트폰 - 1개월내 : 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리
- 1개월이후 : 보통예금이자율 인터넷뱅킹 및 스마트폰 뱅킹 신청자 해당없음"
214,D,1,"정기예금  영업점 1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율 제한없음 "
215,D,1,"e-정기예금  인터넷,스마트폰 1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율 제한없음 "
216,D,1,"정기예금(비대면)  스마트폰 1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율 제한없음 "
217,D,1,"정기예금  영업점 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 제한없음 중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%"
218,D,1,"e-정기예금  인터넷,스마트폰 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 제한없음 중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%"
219,D,1,"비대면-정기예금  스마트폰 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고객 중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%"
220,D,1,"정기예금  영업점 - 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25% 개인 및 법인고객 ."
221,D,1,"톡톡정기예금(비대면)  인터넷,스마트폰 - 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25% 개인고객 ."
222,D,1,"정기예금  영업점 -만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함. 제한없음 "
223,D,1,"e-plus정기예금 (인터넷뱅킹,스마트뱅킹)  인터넷,스마트폰 -만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함. 제한없음 인터넷 가입"
224,D,1,"SB톡톡정기예금 (비대면)  스마트폰 -만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함. 제한없음 비대면"
225,D,1,"회전식정기예금 (1년단위 변동금리상품) *회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용. 영업점 -만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리) 제한없음 *계약기간
36개월
(회전주기12개월)"
226,D,1,"비대면 회전식정기예금 (1년단위 변동금리상품) *회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용. 인터넷,스마트폰 -만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리) 제한없음 *계약기간
36개월
(회전주기12개월)"
227,D,1,"SB톡톡 회전식정기예금(비대면) (1년단위 변동금리상품) *회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용. 스마트폰 -만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리) 제한없음 *계약기간
36개월
(회전주기12개월)"
228,D,1,"회전식정기예금 (6개월단위 변동금리상품) *회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용. 영업점 -만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리) 제한없음 *계약기간
36개월
(회전주기
6개월)"
229,D,1,"비대면 회전식정기예금 (6개월단위 변동금리상품) *회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용. 인터넷,스마트폰 -만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리) 제한없음 *계약기간
36개월
(회전주기
6개월)"
230,D,1,"SB톡톡 회전식정기예금 (비대면) (6개월단위 변동금리상품) *회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용. 스마트폰 -만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리) 제한없음 *계약기간
36개월
(회전주기
6개월)"
231,D,1,"정기예금 재예치 우대 : 0.05%
(1년이상 예치한 정기예.적금을 만기 1년이상 정기예금으로 재예치시 적용)
* 만기연장 우대금리 2.95% 영업점 -1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율 제한없음 "
232,D,1,"e-정기예금  인터넷 -1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율 제한없음 "
233,D,1,"s-정기예금  스마트폰 -1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율 만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고개 "
234,D,1,"정기예금  영업점,인터넷,스마트폰 보통예금이율 제한없음 보호금융상품 1인당 최고 5천만원"
235,D,1,"정기예금-인터넷  영업점,인터넷,스마트폰 보통예금이율 제한없음 보호금융상품 1인당 최고 5천만원"
236,D,1,"정기예금-모바일  영업점,인터넷,스마트폰 보통예금이율 제한없음 보호금융상품 1인당 최고 5천만원"
237,D,1,"정기예금 ①가입기간 12개월 이상이면서 계약금액 10억이상(개인/법인/단체/가족합산) 영업점,인터넷 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 제한없음 중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%"
238,D,1,"비대면-정기예금  스마트폰 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인납세자에 해당하지 않는 고객 중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%"
239,D,1,"정기예금 계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 정기예금 재예치시 영업점 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 10만원이상 가입가능"
240,D,1,"e-정기예금  인터넷 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 10만원이상 가입가능"
241,D,1,"m-정기예금  스마트폰 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 10만원이상 가입가능"
242,D,1,"SB톡톡-정기예금  스마트폰 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 10만원이상 가입가능"
